asn,as_name,top_level_category,sub_category
398118,Commonwealth of Virginia Office of the Attorney General,Government,StateProvince
3924,Texas Attorney General,Government,Judiciary
3924,Texas Attorney General,Government,StateProvince
32099,New York State Office of the Attorney General,Government,Judiciary
32099,New York State Office of the Attorney General,Government,StateProvince
6102,CBS inc.,Enterprise,Entertainment
6102,CBS inc.,TvRadioCulturalAmenities,
55731,Fox Sports Australia Pty Limited,Enterprise,Entertainment
55731,Fox Sports Australia Pty Limited,TvRadioCulturalAmenities,
63098,FOX CORPORATION,Enterprise,Entertainment
63098,FOX CORPORATION,TvRadioCulturalAmenities,
62644,NBC Sports Network,Enterprise,Entertainment
62644,NBC Sports Network,TvRadioCulturalAmenities,
53294,Fox News Channel,Enterprise,Entertainment
53294,Fox News Channel,TvRadioCulturalAmenities,
4549,"ESPN, Inc.",Enterprise,Entertainment
4549,"ESPN, Inc.",TvRadioCulturalAmenities,
11888,"Television Internacional, SA de CV",Enterprise,Entertainment
11888,"Television Internacional, SA de CV",TvRadioCulturalAmenities,
28517,"TV Azteca, S.A.B. de C.V.Mexico",Enterprise,Entertainment
28517,"TV Azteca, S.A.B. de C.V.Mexico",TvRadioCulturalAmenities,
28507,"TV Azteca, S.A.B. de C.V.Mexico",Enterprise,Entertainment
28507,"TV Azteca, S.A.B. de C.V.Mexico",TvRadioCulturalAmenities,
262186,TV AZTECA SUCURSAL COLOMBIA,Enterprise,Entertainment
262186,TV AZTECA SUCURSAL COLOMBIA,TvRadioCulturalAmenities,
28604,Globo Comunicação e Participaçoes SA,Enterprise,Entertainment
28604,Globo Comunicação e Participaçoes SA,TvRadioCulturalAmenities,
266715,Televisión Nacional de Chile,Government,FederalNational
266715,Televisión Nacional de Chile,Enterprise,Entertainment
266715,Televisión Nacional de Chile,TvRadioCulturalAmenities,
62128,Russ Outdoor LLC,Enterprise,Entertainment
200777,Deutsche Welle Anstalt des Oeffentlichen Rechts,Government,FederalNational
200777,Deutsche Welle Anstalt des Oeffentlichen Rechts,Enterprise,Entertainment
200777,Deutsche Welle Anstalt des Oeffentlichen Rechts,TvRadioCulturalAmenities,
41707,A.P. MOLLER - MAERSK A/SDenmark,Government,Executive
41707,A.P. MOLLER - MAERSK A/SDenmark,Government,FederalNational
41707,A.P. MOLLER - MAERSK A/SDenmark,Transportation,Ships
29139,A.P. MOLLER - MAERSK A/SDenmark,Government,Executive
29139,A.P. MOLLER - MAERSK A/SDenmark,Government,FederalNational
29139,A.P. MOLLER - MAERSK A/SDenmark,Transportation,Ships
15423,A.P. MOLLER - MAERSK A/SDenmark,Government,Executive
15423,A.P. MOLLER - MAERSK A/SDenmark,Government,FederalNational
15423,A.P. MOLLER - MAERSK A/SDenmark,Transportation,Ships
13057,A.P. MOLLER - MAERSK A/S,Government,Executive
13057,A.P. MOLLER - MAERSK A/S,Government,FederalNational
13057,A.P. MOLLER - MAERSK A/S,Transportation,Ships
28749,MSC Mediterranean Shipping Company SA,Transportation,Ships
15319,COSCO Shipping Lines (North America) Inc.United States,Government,Executive
15319,COSCO Shipping Lines (North America) Inc.United States,Government,FederalNational
15319,COSCO Shipping Lines (North America) Inc.United States,Transportation,Ships
139876,COSCO SHIPPING LINES (NEW ZEALAND) LIMITEDNew Zealand,Government,Executive
139876,COSCO SHIPPING LINES (NEW ZEALAND) LIMITEDNew Zealand,Government,FederalNational
139876,COSCO SHIPPING LINES (NEW ZEALAND) LIMITEDNew Zealand,Transportation,Ships
139175,CHINA COSCO SHIPPING CORPORATION LIMITEDChina,Government,Executive
139175,CHINA COSCO SHIPPING CORPORATION LIMITEDChina,Government,FederalNational
139175,CHINA COSCO SHIPPING CORPORATION LIMITEDChina,Transportation,Ships
139174,CHINA COSCO SHIPPING CORPORATION LIMITED,Government,Executive
139174,CHINA COSCO SHIPPING CORPORATION LIMITED,Government,FederalNational
139174,CHINA COSCO SHIPPING CORPORATION LIMITED,Transportation,Ships
131820,HMM,Transportation,Ships
21203,CMA CGM SA,Transportation,Ships
54949,New York State SenateUnited States,Government,Legislative
54949,New York State SenateUnited States,Government,StateProvince
3495,US SenateUnited States,Government,Legislative
3495,US SenateUnited States,Government,FederalNational
22178,Senate of Pennsylvania,Government,Legislative
22178,Senate of Pennsylvania,Government,StateProvince
263816,Camara de Diputados de Chile,Government,Legislative
263816,Camara de Diputados de Chile,Government,FederalNational
28629,SENADO FEDERALBrazil,Government,Legislative
28629,SENADO FEDERALBrazil,Government,FederalNational
271961,HONORABLE SENADO DE LA NACIONArgentina,Government,Legislative
271961,HONORABLE SENADO DE LA NACIONArgentina,Government,FederalNational
264670,Senado de la Republica de Chile,Government,Legislative
264670,Senado de la Republica de Chile,Government,FederalNational
208789,SENAT (Senate France),Government,Legislative
208789,SENAT (Senate France),Government,FederalNational
35006,Camera dei deputati,Government,Legislative
35006,Camera dei deputati,Government,FederalNational
10897,Camara dos Deputados,Government,Legislative
10897,Camara dos Deputados,Government,FederalNational
52608,ASSEMBLEIA LEGISLATIVA DE MINAS GERAISBrazil,Government,Legislative
52608,ASSEMBLEIA LEGISLATIVA DE MINAS GERAISBrazil,Government,StateProvince
266407,ASSEMBLEIA LEGISLATIVA DO ESTADO DE GOIAS,Government,Legislative
266407,ASSEMBLEIA LEGISLATIVA DO ESTADO DE GOIAS,Government,StateProvince
6168,Emirates Airline European Union,Government,Executive
6168,Emirates Airline European Union,Government,FederalNational
6168,Emirates Airline European Union,Transportation,Airports
42379,CJSC Aviation Company International Airline of UkraineUkraine,Transportation,Airports
40565,AIRLINE TARIFF PUBLISHING COUnited States,Transportation,Airports
198449,OJSC Airline company ’Ural Airlines’Russian Federation,Transportation,Airports
132978,Airline Internet Solutions India Private Limited,Transportation,Airports
60990,State Enterprise Boryspil International AirportUkraine,Government,Executive
60990,State Enterprise Boryspil International AirportUkraine,Government,CityCountyMunicipality
60990,State Enterprise Boryspil International AirportUkraine,Transportation,Airports
58094,"Vnukovo International Airport, JSCRussian Federation",Government,Executive
58094,"Vnukovo International Airport, JSCRussian Federation",Government,CityCountyMunicipality
58094,"Vnukovo International Airport, JSCRussian Federation",Transportation,Airports
57884,Joint Stock Company Sochi International AirportRussian Federation,Transportation,Airports
56854,LLC “Yemelyanovo Airport”Russian Federation,Transportation,Airports
56810,Airport Tolmachevo JSCRussian Federation,Government,Executive
56810,Airport Tolmachevo JSCRussian Federation,Government,CityCountyMunicipality
56810,Airport Tolmachevo JSCRussian Federation,Transportation,Airports
56408,Gdansk Airport Sp. z o.o.Poland,Government,Executive
56408,Gdansk Airport Sp. z o.o.Poland,Government,CityCountyMunicipality
56408,Gdansk Airport Sp. z o.o.Poland,Transportation,Airports
53249,Los Angeles World AirportUnited States,Government,Executive
53249,Los Angeles World AirportUnited States,Government,StateProvince
53249,Los Angeles World AirportUnited States,Transportation,Airports
50248,Vladivostok international airport JSCRussian Federation,Transportation,Airports
46839,Airport Shoppes and Hotel CorpPuerto Rico,Transportation,Airports
45937,Brisbane Airport CorporationAustralia,Transportation,Airports
44718,Fraport Twin Star Airport Management ADBulgaria,Transportation,Airports
44139,LLC SIMFEROPOL INTERNATIONAL AIRPORTRussian Federation,Transportation,Airports
43857,Fraport AG Frankfurt Airport Services WorldwideGermany,Transportation,Airports
43355,GATWICK AIRPORT LIMITEDUnited Kingdom,Transportation,Airports
43104,SJSC RIGA International AirportLatvia,Government,Executive
43104,SJSC RIGA International AirportLatvia,Government,CityCountyMunicipality
43104,SJSC RIGA International AirportLatvia,Transportation,Airports
42556,TOV “AirPort”Ukraine,Transportation,Airports
40959,City and County of Denver - Denver International AirportUnited States,Government,Executive
40959,City and County of Denver - Denver International AirportUnited States,Government,CityCountyMunicipality
40959,City and County of Denver - Denver International AirportUnited States,Transportation,Airports
40808,Vancouver International Airport AuthorityCanada,Government,Executive
40808,Vancouver International Airport AuthorityCanada,Government,CityCountyMunicipality
40808,Vancouver International Airport AuthorityCanada,Transportation,Airports
401201,Reno-Tahoe Airport AuthorityUnited States,Government,Executive
401201,Reno-Tahoe Airport AuthorityUnited States,Government,CityCountyMunicipality
401201,Reno-Tahoe Airport AuthorityUnited States,Transportation,Airports
398158,Columbus Regional Airport AuthorityUnited States,Government,Executive
398158,Columbus Regional Airport AuthorityUnited States,Government,CityCountyMunicipality
398158,Columbus Regional Airport AuthorityUnited States,Transportation,Airports
398026,Indianapolis Airport AuthorityUnited States,Government,Executive
398026,Indianapolis Airport AuthorityUnited States,Government,StateProvince
398026,Indianapolis Airport AuthorityUnited States,Transportation,Airports
396389,Omaha Airport AuthorityUnited States,Government,Executive
396389,Omaha Airport AuthorityUnited States,Government,CityCountyMunicipality
396389,Omaha Airport AuthorityUnited States,Transportation,Airports
396161,Des Moines Airport AuthorityUnited States,Government,Executive
396161,Des Moines Airport AuthorityUnited States,Government,CityCountyMunicipality
396161,Des Moines Airport AuthorityUnited States,Transportation,Airports
394916,Philadelphia International AirportUnited States,Government,Executive
394916,Philadelphia International AirportUnited States,Government,CityCountyMunicipality
394916,Philadelphia International AirportUnited States,Transportation,Airports
394576,Miami International AirportUnited States,Government,Executive
394576,Miami International AirportUnited States,Government,CityCountyMunicipality
394576,Miami International AirportUnited States,Transportation,Airports
393988,Pittsburgh International AirportUnited States,Government,Executive
393988,Pittsburgh International AirportUnited States,Government,CityCountyMunicipality
393988,Pittsburgh International AirportUnited States,Transportation,Airports
393876,Phoenix-Mesa Gateway Airport AuthorityUnited States,Government,Executive
393876,Phoenix-Mesa Gateway Airport AuthorityUnited States,Government,CityCountyMunicipality
393876,Phoenix-Mesa Gateway Airport AuthorityUnited States,Transportation,Airports
38892,"SYDNEY AIRPORT CORPORATION LIMITED,Australia",Transportation,Airports
35963,Greenville-Spartanburg Airport Commission,Government,Executive
35963,Greenville-Spartanburg Airport Commission,Government,CityCountyMunicipality
35963,Greenville-Spartanburg Airport Commission,Transportation,Airports
54811,"Nasdaq, Inc.United States",Finance,StockExchanges
54715,"Nasdaq, Inc.United States",Finance,StockExchanges
54572,"Nasdaq, Inc.United States",Finance,StockExchanges
54263,"Nasdaq, Inc.United States",Finance,StockExchanges
54136,"Nasdaq, Inc.United States",Finance,StockExchanges
49329,Nasdaq Technology ABSweden,Finance,StockExchanges
33584,"Nasdaq, Inc.United States",Finance,StockExchanges
32568,"Nasdaq, Inc.United States",Finance,StockExchanges
22246,"Nasdaq, Inc.United States",Finance,StockExchanges
206627,Nasdaq Technology ABSweden,Finance,StockExchanges
20309,"Nasdaq, Inc.United States",Finance,StockExchanges
19069,"Nasdaq, Inc.United States",Finance,StockExchanges
16115,Nasdaq Technology ABSweden,Finance,StockExchanges
14495,"Nasdaq, Inc.United States",Finance,StockExchanges
13836,"Nasdaq, Inc.United States",Finance,StockExchanges
133017,NASDAQ PTY LTDAustralia,Finance,StockExchanges
12740,Nasdaq Technology ABSweden,Finance,StockExchanges
11952,"Nasdaq, Inc.United States",Finance,StockExchanges
11723,"Nasdaq, Inc.",Finance,StockExchanges
61268,SAUDI STOCK EXCHANGE (TADAWUL),Finance,StockExchanges
49104,Boursa Kuwait Stock Exchange,Finance,StockExchanges
49090,Budapest Stock Exchange Ltd.,Finance,StockExchanges
37565,NIGERIAN STOCK EXCHANGE,Finance,StockExchanges
328645,The Egyptian Stock Exchange,Finance,StockExchanges
29575,London Stock Exchange PLCUnited Kingdom,Finance,StockExchanges
24190,The Stock Exchange of ThailandThailand,Finance,StockExchanges
215094,Kazakhstan Stock Exchange JSCKazakhstan,Finance,StockExchanges
211081,"Tehran Stock Exchange Company (Public Joint Stock)Iran, Islamic Republic of",Finance,StockExchanges
207524,London Stock Exchange PLCUnited Kingdom,Finance,StockExchanges
207511,London Stock Exchange PLC,Finance,StockExchanges
4788,Telekom Malaysia Berhad (TM),Access,LargeISP
4788,Telekom Malaysia Berhad (TM),Transit,Regional
4788,Telekom Malaysia Berhad (TM),Mobile,
4788,Telekom Malaysia Berhad (TM),Government,Executive
4788,Telekom Malaysia Berhad (TM),Government,FederalNational
52468,UFINET PANAMA S.A,Access,SmallISP
52468,UFINET PANAMA S.A,Transit,Regional
30844,Liquid Telecommunications Ltd - United Kingdom,Transit,Regional
264409,Huge Networks (GlobalNet) - GRUPO YAX,Transit,Global
264409,Huge Networks (GlobalNet) - GRUPO YAX,ContentProvider,CDN
8529,Zain Omantel International FZ-LLC,Transit,Global
8529,Zain Omantel International FZ-LLC,Government,Executive
8529,Zain Omantel International FZ-LLC,Government,FederalNational
7738,Vtal - Brazil,Transit,Domestic
37662,WIOCC - West Indian Ocean Cable Company,Transit,Regional
23520,"Columbus Networks USA, Inc.",Transit,Regional
37613,DOLPHIN TELECOMMUNICATION LIMITED - Ghana,Transit,Regional
327708,Airtel Rwanda,Access,SmallISP
327708,Airtel Rwanda,Transit,Regional
327708,Airtel Rwanda,Mobile,
8966,Etisalat EMIRATES TELECOMMUNICATIONS GROUP COMPANY,Access,LargeISP
8966,Etisalat EMIRATES TELECOMMUNICATIONS GROUP COMPANY,Transit,Regional
8966,Etisalat EMIRATES TELECOMMUNICATIONS GROUP COMPANY,Mobile,
8966,Etisalat EMIRATES TELECOMMUNICATIONS GROUP COMPANY,Government,Executive
8966,Etisalat EMIRATES TELECOMMUNICATIONS GROUP COMPANY,Government,FederalNational
5713,Telkom - South Africa,Access,LargeISP
5713,Telkom - South Africa,Transit,Regional
5713,Telkom - South Africa,Mobile,
5713,Telkom - South Africa,Satellite,
5713,Telkom - South Africa,Government,Executive
5713,Telkom - South Africa,Government,FederalNational
37100,SEACOM Limited,Transit,Regional
3549,"Level 3 Parent, LLC",Transit,Global
39386,STC - Saudi Telecom Company,Access,LargeISP
39386,STC - Saudi Telecom Company,Transit,Regional
39386,STC - Saudi Telecom Company,Government,Executive
39386,STC - Saudi Telecom Company,Government,FederalNational
31133,PJSC MegaFon - Russia,Access,LargeISP
31133,PJSC MegaFon - Russia,Transit,Regional
31133,PJSC MegaFon - Russia,Mobile,
52803,Ilha Turbo Tecnologia Ltda Me,Access,SmallISP
2152,CENIC,EducationalResearch,AcademicBackbone
2152,CENIC,Government,StateProvince
6315,"XMission, L.C. ",Access,SmallISP
6315,"XMission, L.C. ",ContentProvider,Hosting
8763,DENIC eG,DNS,ccTLD
8763,DENIC eG,Cooperatives,
2484,AFNIC,DNS,ccTLD
2485,AFNIC,DNS,ccTLD
2486,AFNIC,DNS,ccTLD
44,Lawrence Livermore National Laboratory,EducationalResearch,ResearchInstitutes
44,Lawrence Livermore National Laboratory,Government,Executive
44,Lawrence Livermore National Laboratory,Government,StateProvince
60174,RTE Reseau de transport d'electricite S.A. ,Government,Executive
60174,RTE Reseau de transport d'electricite S.A. ,Government,FederalNational
60174,RTE Reseau de transport d'electricite S.A. ,EnergyAndUtility,
11529,National Grid,EnergyAndUtility,
399479,"NEW MEXICO GAS COMPANY, INC.",EnergyAndUtility,
209513,Veolia Eau D'Ile de France SNC,EnergyAndUtility,
1766,Exxon Mobil Corporation,EnergyAndUtility,
14222,Navy Federal Credit Union,Finance,CreditUnion
14222,Navy Federal Credit Union,Cooperatives,
22093,Cleveland Clinic Foundation,Health,Hospitals
11961,Mid-Rivers Telephone Cooperative,Access,SmallISP
11961,Mid-Rivers Telephone Cooperative,Cooperatives,
2818,BBC,TvRadioCulturalAmenities,
